number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
71,COMPLETE,2.1554358676075935,2026-02-02T13:31:16.296190,2026-02-02T13:32:26.653776,70.357586,"{""best_epoch"": 28, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/13-31-16""}",64,53,0.000983324267532814,512,0.00038869781633585874,ON,1024,3.0538071144572503
72,COMPLETE,2.1723797973245382,2026-02-02T13:32:26.663254,2026-02-02T13:34:00.065994,93.40274,"{""best_epoch"": 62, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/13-32-26""}",64,72,0.000996900173377068,512,0.00040771262674005906,ON,1024,3.12326497373186
73,PRUNED,2.944198876619339,2026-02-02T13:34:00.076344,2026-02-02T13:34:11.055594,10.97925,{},64,91,0.000514300542913009,512,0.00026980259532112863,ON,1024,3.1171123705559602
74,COMPLETE,2.140187058597803,2026-02-02T13:34:11.063278,2026-02-02T13:35:48.147741,97.084463,"{""best_epoch"": 44, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/13-34-11""}",64,75,0.0009881733402743182,512,0.0004265005469453538,ON,1024,3.2295704862234356
75,PRUNED,3.0342404767870903,2026-02-02T13:35:48.157804,2026-02-02T13:35:59.075222,10.917418,{},64,75,0.0003675228914953661,512,0.00036417274494001235,ON,1024,3.2053159026223863
76,PRUNED,3.271361842751503,2026-02-02T13:35:59.082710,2026-02-02T13:36:08.849944,9.767234,{},64,72,0.00023620665871418946,512,0.0007053783722430748,ON,1024,3.0442831180943104
77,COMPLETE,2.2242192961275578,2026-02-02T13:36:08.860359,2026-02-02T13:37:20.399774,71.539415,"{""best_epoch"": 45, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/13-36-08""}",64,53,0.0006883270686773004,512,0.0004123670312521113,ON,2048,2.920489350346246
78,PRUNED,2.607638355344534,2026-02-02T13:37:20.411320,2026-02-02T13:38:01.807791,41.396471,{},64,52,0.0005143582639700279,512,0.0004014771397421425,ON,2048,2.8930889231645054
79,PRUNED,9.493653238813083,2026-02-02T13:38:01.816763,2026-02-02T13:38:38.578452,36.761689,{},8,81,0.0006982483337820682,512,0.000495503881227144,OFF,2048,3.1038597964206898
80,PRUNED,4.455285960435868,2026-02-02T13:38:38.586718,2026-02-02T13:38:49.738466,11.151748,{},48,63,0.00028420545377754174,512,0.00023250458721472682,ON,2048,2.781335026307649
81,COMPLETE,2.157100848853588,2026-02-02T13:38:49.746870,2026-02-02T13:40:24.395165,94.648295,"{""best_epoch"": 17, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/13-38-49""}",64,72,0.0007590356878417611,512,0.0004310421934527514,ON,2048,2.990881895042258
82,PRUNED,10.978015348315239,2026-02-02T13:40:24.405207,2026-02-02T13:40:35.453650,11.048443,{},64,71,1.3822867217351192e-08,512,0.0003293868266794847,ON,2048,3.3090589075874433
83,COMPLETE,2.226444587111473,2026-02-02T13:40:35.461832,2026-02-02T13:42:23.354194,107.892362,"{""best_epoch"": 62, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/13-40-35""}",64,83,0.0006780607139901078,512,0.00042869802403393704,ON,2048,2.9881413440645446
84,PRUNED,2.874068796634674,2026-02-02T13:42:23.366438,2026-02-02T13:42:35.655624,12.289186,{},64,57,0.00043277454585408234,512,0.0003834425999467597,ON,2048,3.18528040729427
85,COMPLETE,2.1343865767121315,2026-02-02T13:42:35.664457,2026-02-02T13:44:05.422383,89.757926,"{""best_epoch"": 62, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/13-42-35""}",64,68,0.0007239695782771165,512,0.0006030564671980138,ON,2048,2.867787857627546
86,PRUNED,2.893760658800602,2026-02-02T13:44:05.432344,2026-02-02T13:44:23.806414,18.37407,{},64,66,0.0004994930752990612,512,0.00061378571462417,ON,2048,2.734210432556898
87,PRUNED,8.779296789566676,2026-02-02T13:44:23.814914,2026-02-02T13:44:36.042114,12.2272,{},16,72,0.0008092959165828679,512,0.000567982734858046,OFF,512,2.8633495513914267
88,PRUNED,3.4459723979234695,2026-02-02T13:44:36.050517,2026-02-02T13:45:04.165893,28.115376,{},64,61,0.00024054414147535143,128,0.0004888499704125245,ON,2048,3.512187544822127
89,PRUNED,13.039486721158028,2026-02-02T13:45:04.175357,2026-02-02T13:47:10.645941,126.470584,{},64,79,1.3482710899070687e-05,160,0.0002941117683744363,OFF,2048,3.1400032866550016
90,PRUNED,3.6979783922433853,2026-02-02T13:47:10.654316,2026-02-02T13:47:20.350370,9.696054,{},64,41,0.00016797252954684483,512,0.00019217842250900653,ON,1024,3.250950320686094
91,COMPLETE,2.121139481663704,2026-02-02T13:47:20.358305,2026-02-02T13:48:50.187175,89.82887,"{""best_epoch"": 55, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/13-47-20""}",64,68,0.0007846203280342488,512,0.0004071719843372089,ON,2048,2.6717445031409097
92,COMPLETE,2.1610924676060677,2026-02-02T13:48:50.197590,2026-02-02T13:50:22.388015,92.190425,"{""best_epoch"": 55, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/13-48-50""}",64,70,0.000771368003250969,512,0.00034861748554136613,ON,2048,2.9604596762935773
93,PRUNED,3.243239350616932,2026-02-02T13:50:22.397949,2026-02-02T13:50:33.498386,11.100437,{},64,68,0.0004031748876020326,512,0.0005044361067096753,ON,2048,2.678704271348214
94,PRUNED,6.178780655376613,2026-02-02T13:50:33.506993,2026-02-02T13:50:44.635762,11.128769,{},32,76,0.0007740583126033716,512,0.0010657141817824764,ON,2048,2.9568290119609504
95,PRUNED,2.475811466574669,2026-02-02T13:50:44.643123,2026-02-02T13:51:46.465285,61.822162,{},64,88,0.0005587108944541748,512,0.00045216928426578066,ON,2048,3.0043548689298376
96,PRUNED,3.2320247888565063,2026-02-02T13:51:46.474741,2026-02-02T13:51:57.569411,11.09467,{},64,50,0.00029502706336127684,512,0.0003502952222385054,ON,2048,3.3663728721603734
97,COMPLETE,2.1206513792276382,2026-02-02T13:51:57.578088,2026-02-02T13:53:22.516088,84.938,"{""best_epoch"": 54, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/13-51-57""}",64,64,0.0007852505181388358,512,0.00026892316713024585,ON,2048,3.062942158431631
98,PRUNED,2.8401317857205868,2026-02-02T13:53:22.526158,2026-02-02T13:53:34.852980,12.326822,{},64,58,0.0005342238699628211,512,0.0002285938382098198,ON,2048,2.776999269202404
99,COMPLETE,2.1606642827391624,2026-02-02T13:53:34.862223,2026-02-02T13:54:58.608826,83.746603,"{""best_epoch"": 54, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/13-53-34""}",64,63,0.0007542340737105686,512,0.00027711216217152256,ON,2048,2.4959944159636773
